## @file 
# Early ALIGO (2015) ASD
1.7431896e+03 3.0007093e-23
1.7471408e+03 3.0071884e-23
1.7511009e+03 3.0136828e-23
1.7550700e+03 3.0201927e-23
1.7590482e+03 3.0267181e-23
1.7630353e+03 3.0332589e-23
1.7670315e+03 3.0398153e-23
1.7710367e+03 3.0463872e-23
1.7750510e+03 3.0529748e-23
1.7790744e+03 3.0595779e-23
1.7831069e+03 3.0661967e-23
1.7871486e+03 3.0728312e-23
1.7911994e+03 3.0794815e-23
1.7952594e+03 3.0861475e-23
1.7993287e+03 3.0928293e-23
1.8034071e+03 3.0995269e-23
1.8074948e+03 3.1062404e-23
1.8115917e+03 3.1129698e-23
1.8156980e+03 3.1197151e-23
1.8198135e+03 3.1264764e-23
1.8239384e+03 3.1332537e-23
1.8280726e+03 3.1400471e-23
1.8322162e+03 3.1468565e-23
1.8363692e+03 3.1536821e-23
1.8405316e+03 3.1605237e-23
1.8447034e+03 3.1673816e-23
1.8488847e+03 3.1742557e-23
1.8530754e+03 3.1811460e-23
1.8572757e+03 3.1880527e-23
1.8614855e+03 3.1949756e-23
1.8657048e+03 3.2019149e-23
1.8699337e+03 3.2088706e-23
1.8741722e+03 3.2158427e-23
1.8784202e+03 3.2228313e-23
1.8826780e+03 3.2298364e-23
1.8869453e+03 3.2368581e-23
1.8912223e+03 3.2438963e-23
1.8955091e+03 3.2509511e-23
1.8998055e+03 3.2580226e-23
1.9041117e+03 3.2651107e-23
1.9084276e+03 3.2722157e-23
1.9127534e+03 3.2793374e-23
1.9170889e+03 3.2864767e-23
1.9214343e+03 3.2954526e-23
1.9257895e+03 3.3008042e-23
1.9301545e+03 3.3079922e-23
1.9345295e+03 3.3151980e-23
1.9389144e+03 3.3224209e-23
1.9433092e+03 3.3296608e-23
1.9477140e+03 3.3369178e-23
1.9521288e+03 3.3441918e-23
1.9565536e+03 3.3514830e-23
1.9609884e+03 3.3587914e-23
1.9654332e+03 3.3661170e-23
1.9698882e+03 3.3734598e-23
1.9743532e+03 3.3808199e-23
1.9788284e+03 3.3881973e-23
1.9833137e+03 3.3955920e-23
1.9878091e+03 3.4030042e-23
1.9923148e+03 3.4104338e-23
1.9968307e+03 3.4178808e-23
2.0013568e+03 3.4253453e-23
2.0058931e+03 3.4328274e-23
2.0104398e+03 3.4403271e-23
2.0149967e+03 3.4478444e-23
2.0195640e+03 3.4553793e-23
2.0241416e+03 3.4629320e-23
2.0287296e+03 3.4705024e-23
2.0333280e+03 3.4780905e-23
2.0379369e+03 3.4856965e-23
2.0425562e+03 3.4933204e-23
2.0471859e+03 3.5009621e-23
2.0518261e+03 3.5086217e-23
2.0564769e+03 3.5162994e-23
2.0611382e+03 3.5239950e-23
2.0658101e+03 3.5317087e-23
2.0704925e+03 3.5394405e-23
2.0751856e+03 3.5471904e-23
2.0798893e+03 3.5549585e-23
2.0846037e+03 3.5627447e-23
2.0893287e+03 3.5705493e-23
2.0940645e+03 3.5783721e-23
2.0988110e+03 3.5862133e-23
2.1035682e+03 3.5940728e-23
2.1083363e+03 3.6019507e-23
2.1131151e+03 3.6098471e-23
2.1179048e+03 3.6177620e-23
2.1227053e+03 3.6256954e-23
2.1275168e+03 3.6336474e-23
2.1323391e+03 3.6416180e-23
2.1371723e+03 3.6496073e-23
2.1420165e+03 3.6576152e-23
2.1468717e+03 3.6656419e-23
2.1517379e+03 3.6736874e-23
2.1566151e+03 3.6817517e-23
2.1615034e+03 3.6898349e-23
2.1664028e+03 3.6979369e-23
2.1713132e+03 3.7060579e-23
2.1762348e+03 3.7141979e-23
2.1811676e+03 3.7223569e-23
2.1861115e+03 3.7305350e-23
2.1910667e+03 3.7387322e-23
2.1960330e+03 3.7469485e-23
2.2010106e+03 3.7551841e-23
2.2059996e+03 3.7634389e-23
2.2109998e+03 3.7717129e-23
2.2160113e+03 3.7800063e-23
2.2210342e+03 3.7883191e-23
2.2260685e+03 3.7966512e-23
2.2311142e+03 3.8050029e-23
2.2361714e+03 3.8133740e-23
2.2412400e+03 3.8217646e-23
2.2463201e+03 3.8301748e-23
2.2514117e+03 3.8386047e-23
2.2565148e+03 3.8470542e-23
2.2616295e+03 3.8555234e-23
2.2667558e+03 3.8640124e-23
2.2718938e+03 3.8725212e-23
2.2770433e+03 3.8810498e-23
2.2822046e+03 3.8895983e-23
2.2873775e+03 3.8981668e-23
2.2925622e+03 3.9067552e-23
2.2977586e+03 3.9153636e-23
2.3029668e+03 3.9239921e-23
2.3081868e+03 3.9326407e-23
2.3134187e+03 3.9413094e-23
2.3186624e+03 3.9499984e-23
2.3239179e+03 3.9587075e-23
2.3291854e+03 3.9674370e-23
2.3344649e+03 3.9761868e-23
2.3397563e+03 3.9849569e-23
2.3450597e+03 3.9937475e-23
2.3503751e+03 4.0025586e-23
2.3557025e+03 4.0113901e-23
2.3610421e+03 4.0202422e-23
2.3663937e+03 4.0291149e-23
2.3717575e+03 4.0380083e-23
2.3771334e+03 4.0469223e-23
2.3825215e+03 4.0558571e-23
2.3879219e+03 4.0648127e-23
2.3933344e+03 4.0737892e-23
2.3987593e+03 4.0827871e-23
2.4041964e+03 4.0918061e-23
2.4096459e+03 4.1008438e-23
2.4151077e+03 4.1099039e-23
2.4205819e+03 4.1189851e-23
2.4260685e+03 4.1280874e-23
2.4315675e+03 4.1372109e-23
2.4370790e+03 4.1463556e-23
2.4426030e+03 4.1555215e-23
2.4481395e+03 4.1647087e-23
2.4536885e+03 4.1739173e-23
2.4592502e+03 4.1831472e-23
2.4648244e+03 4.1923986e-23
2.4704113e+03 4.2016715e-23
2.4760108e+03 4.2109659e-23
2.4816231e+03 4.2202819e-23
2.4872480e+03 4.2296195e-23
2.4928857e+03 4.2389788e-23
2.4985362e+03 4.2483598e-23
2.5041995e+03 4.2577626e-23
2.5098756e+03 4.2671872e-23
2.5155646e+03 4.2766337e-23
2.5212665e+03 4.2861020e-23
2.5269813e+03 4.2955924e-23
2.5327091e+03 4.3051047e-23
2.5384499e+03 4.3146392e-23
2.5442036e+03 4.3241957e-23
2.5499704e+03 4.3337744e-23
2.5557503e+03 4.3433753e-23
2.5615433e+03 4.3529984e-23
2.5673494e+03 4.3626439e-23
2.5731686e+03 4.3723117e-23
2.5790011e+03 4.3820020e-23
2.5848468e+03 4.3917147e-23
2.5907057e+03 4.4014498e-23
2.5965779e+03 4.4112076e-23
2.6024634e+03 4.4209880e-23
2.6083623e+03 4.4307910e-23
2.6142745e+03 4.4406167e-23
2.6202001e+03 4.4504652e-23
2.6261392e+03 4.4603364e-23
2.6320917e+03 4.4702306e-23
2.6380577e+03 4.4801476e-23
2.6440373e+03 4.4900876e-23
2.6500304e+03 4.5000507e-23
2.6560370e+03 4.5100368e-23
2.6620573e+03 4.5200460e-23
2.6680913e+03 4.5300783e-23
2.6741389e+03 4.5401339e-23
2.6802002e+03 4.5502127e-23
2.6862753e+03 4.5603149e-23
2.6923641e+03 4.5704404e-23
2.6984667e+03 4.5805894e-23
2.7045832e+03 4.5907618e-23
2.7107135e+03 4.6009578e-23
2.7168577e+03 4.6111773e-23
2.7230159e+03 4.6214205e-23
2.7291880e+03 4.6316874e-23
2.7353741e+03 4.6419780e-23
2.7415742e+03 4.6522924e-23
2.7477884e+03 4.6626306e-23
2.7540166e+03 4.6729927e-23
2.7602590e+03 4.6833788e-23
2.7665155e+03 4.6937889e-23
2.7727862e+03 4.7042230e-23
2.7790712e+03 4.7146813e-23
2.7853703e+03 4.7251637e-23
2.7916838e+03 4.7356703e-23
2.7980115e+03 4.7462012e-23
2.8043536e+03 4.7567564e-23
2.8107101e+03 4.7673360e-23
2.8170810e+03 4.7779401e-23
2.8234663e+03 4.7885686e-23
2.8298661e+03 4.7992217e-23
2.8362804e+03 4.8098993e-23
2.8427092e+03 4.8206016e-23
2.8491526e+03 4.8313287e-23
2.8556106e+03 4.8420804e-23
2.8620833e+03 4.8528570e-23
2.8685706e+03 4.8636585e-23
2.8750726e+03 4.8744850e-23
2.8815894e+03 4.8853430e-23
2.8881209e+03 4.8962128e-23
2.8946673e+03 4.9071143e-23
2.9012285e+03 4.9180409e-23
2.9078045e+03 4.9289928e-23
2.9143955e+03 4.9399699e-23
2.9210014e+03 4.9509724e-23
2.9276222e+03 4.9620002e-23
2.9342581e+03 4.9730534e-23
2.9409090e+03 4.9841322e-23
2.9475750e+03 4.9952365e-23
2.9542561e+03 5.0063664e-23
2.9609524e+03 5.0175219e-23
2.9676638e+03 5.0287032e-23
2.9743904e+03 5.0399103e-23
2.9811323e+03 5.0511431e-23
2.9878895e+03 5.0624019e-23
2.9946620e+03 5.0736866e-23
3.0014498e+03 5.0849973e-23
3.0082530e+03 5.0963341e-23
3.0150716e+03 5.1076970e-23
3.0219057e+03 5.1190861e-23
3.0287553e+03 5.1305014e-23
3.0356204e+03 5.1419431e-23
3.0425011e+03 5.1534110e-23
3.0493974e+03 5.1649054e-23
3.0563093e+03 5.1764263e-23
3.0632368e+03 5.1879737e-23
3.0701801e+03 5.1995476e-23
3.0771391e+03 5.2111483e-23
3.0841139e+03 5.2227756e-23
3.0911045e+03 5.2344297e-23
3.0981109e+03 5.2461107e-23
3.1051332e+03 5.2578185e-23
3.1121714e+03 5.2695533e-23
3.1192256e+03 5.2813150e-23
3.1262958e+03 5.2931039e-23
3.1333820e+03 5.3049199e-23
3.1404843e+03 5.3167631e-23
3.1476026e+03 5.3286335e-23
3.1547371e+03 5.3405312e-23
3.1618878e+03 5.3524564e-23
3.1690546e+03 5.3644089e-23
3.1762378e+03 5.3763889e-23
3.1834372e+03 5.3883965e-23
3.1906529e+03 5.4004318e-23
3.1978850e+03 5.4124947e-23
3.2051334e+03 5.4245853e-23
3.2123983e+03 5.4367038e-23
3.2196797e+03 5.4488501e-23
3.2269775e+03 5.4610243e-23
3.2342919e+03 5.4732265e-23
3.2416229e+03 5.4854568e-23
3.2489705e+03 5.4977152e-23
3.2563348e+03 5.5100018e-23
3.2637158e+03 5.5223166e-23
3.2711134e+03 5.5346598e-23
3.2785279e+03 5.5470313e-23
3.2859591e+03 5.5594312e-23
3.2934072e+03 5.5718596e-23
3.3008722e+03 5.5843166e-23
3.3083541e+03 5.5968022e-23
3.3158530e+03 5.6093165e-23
3.3233688e+03 5.6218596e-23
3.3309017e+03 5.6344314e-23
3.3384517e+03 5.6470322e-23
3.3460188e+03 5.6596619e-23
3.3536030e+03 5.6723206e-23
3.3612044e+03 5.6850091e-23
3.3688231e+03 5.6977253e-23
3.3764590e+03 5.7104714e-23
3.3841122e+03 5.7232468e-23
3.3917828e+03 5.7360515e-23
3.3994708e+03 5.7488856e-23
3.4071762e+03 5.7617492e-23
3.4148990e+03 5.7746424e-23
3.4226394e+03 5.7875651e-23
3.4303973e+03 5.8005175e-23
3.4381728e+03 5.8134996e-23
3.4459659e+03 5.8265115e-23
3.4537767e+03 5.8395533e-23
3.4616051e+03 5.8526251e-23
3.4694514e+03 5.8657268e-23
3.4773154e+03 5.8788586e-23
3.4851972e+03 5.8920205e-23
3.4930969e+03 5.9052126e-23
3.5010145e+03 5.9184350e-23
3.5089501e+03 5.9316877e-23
3.5169036e+03 5.9449709e-23
3.5248752e+03 5.9582845e-23
3.5328648e+03 5.9716286e-23
3.5408726e+03 5.9850034e-23
3.5488985e+03 5.9984088e-23
3.5569425e+03 6.0118450e-23
3.5650049e+03 6.0253120e-23
3.5730855e+03 6.0388099e-23
3.5811844e+03 6.0523387e-23
3.5893016e+03 6.0658985e-23
3.5974373e+03 6.0794895e-23
3.6055914e+03 6.0931116e-23
3.6137640e+03 6.1067650e-23
3.6219551e+03 6.1204496e-23
3.6301648e+03 6.1341656e-23
3.6383931e+03 6.1479131e-23
3.6466400e+03 6.1616921e-23
3.6549057e+03 6.1755026e-23
3.6631900e+03 6.1893448e-23
3.6714932e+03 6.2032188e-23
3.6798152e+03 6.2171245e-23
3.6881560e+03 6.2310621e-23
3.6965157e+03 6.2450317e-23
3.7048944e+03 6.2590332e-23
3.7132921e+03 6.2730669e-23
3.7217088e+03 6.2871327e-23
3.7301446e+03 6.3012307e-23
3.7385995e+03 6.3153610e-23
3.7470736e+03 6.3295237e-23
3.7555668e+03 6.3437188e-23
3.7640794e+03 6.3579465e-23
3.7726112e+03 6.3722067e-23
3.7811624e+03 6.3864996e-23
3.7897329e+03 6.4008253e-23
3.7983229e+03 6.4151837e-23
3.8069323e+03 6.4295751e-23
3.8155613e+03 6.4439994e-23
3.8242098e+03 6.4584567e-23
3.8328779e+03 6.4729471e-23
3.8415657e+03 6.4874712e-23
3.8502732e+03 6.5020276e-23
3.8590004e+03 6.5166178e-23
3.8677473e+03 6.5312414e-23
3.8765141e+03 6.5458985e-23
3.8853008e+03 6.5605891e-23
3.8941074e+03 6.5753134e-23
3.9029340e+03 6.5900713e-23
3.9117805e+03 6.6048631e-23
3.9206471e+03 6.6196887e-23
3.9295339e+03 6.6345482e-23
3.9384407e+03 6.6494418e-23
3.9473677e+03 6.6643694e-23
3.9563150e+03 6.6793312e-23
3.9652826e+03 6.6943272e-23
3.9742705e+03 6.7093575e-23
3.9832787e+03 6.7244223e-23
3.9923074e+03 6.7395215e-23
4.0013565e+03 6.7546552e-23
4.0104262e+03 6.7698236e-23
4.0195164e+03 6.7850266e-23
4.0286272e+03 6.8002645e-23
4.0377587e+03 6.8155372e-23
4.0469108e+03 6.8308449e-23
4.0560837e+03 6.8461875e-23
4.0652774e+03 6.8615653e-23
4.0744920e+03 6.8769782e-23
4.0837274e+03 6.8924264e-23
4.0929837e+03 6.9079099e-23
4.1022611e+03 6.9234288e-23
4.1115594e+03 6.9389832e-23
4.1208789e+03 6.9545732e-23
4.1302194e+03 6.9701988e-23
4.1395812e+03 6.9858602e-23
4.1489641e+03 7.0015573e-23
4.1583684e+03 7.0172904e-23
4.1677939e+03 7.0330594e-23
4.1772408e+03 7.0488645e-23
4.1867091e+03 7.0647057e-23
4.1961989e+03 7.0805831e-23
4.2057102e+03 7.0964968e-23
4.2152430e+03 7.1124469e-23
4.2247975e+03 7.1284335e-23
4.2343736e+03 7.1444566e-23
4.2439714e+03 7.1605163e-23
4.2535910e+03 7.1766127e-23
4.2632324e+03 7.1927459e-23
4.2728956e+03 7.2089160e-23
4.2825807e+03 7.2251230e-23
4.2922878e+03 7.2413671e-23
4.3020169e+03 7.2576482e-23
4.3117680e+03 7.2739666e-23
4.3215413e+03 7.2903225e-23
4.3313367e+03 7.3067154e-23
4.3411543e+03 7.3231458e-23
4.3509941e+03 7.3396139e-23
4.3608563e+03 7.3561195e-23
4.3707408e+03 7.3726629e-23
4.3806477e+03 7.3892441e-23
4.3905771e+03 7.4058631e-23
4.4005289e+03 7.4225201e-23
4.4105034e+03 7.4392151e-23
4.4205004e+03 7.4559483e-23
4.4305201e+03 7.4727197e-23
4.4405625e+03 7.4895294e-23
4.4506277e+03 7.5063775e-23
4.4607157e+03 7.5232641e-23
4.4708265e+03 7.5401892e-23
4.4809603e+03 7.5571530e-23
4.4911170e+03 7.5741555e-23
4.5012968e+03 7.5911969e-23
4.5114996e+03 7.6082772e-23
4.5217256e+03 7.6253964e-23
4.5319747e+03 7.6425548e-23
4.5422471e+03 7.6597523e-23
4.5525428e+03 7.6769891e-23
4.5628618e+03 7.6942652e-23
4.5732041e+03 7.7115808e-23
4.5835700e+03 7.7289359e-23
4.5939593e+03 7.7463307e-23
4.6043722e+03 7.7637651e-23
4.6148086e+03 7.7812394e-23
4.6252688e+03 7.7987535e-23
4.6357526e+03 7.8163076e-23
4.6462602e+03 7.8339018e-23
4.6567916e+03 7.8515361e-23
4.6673469e+03 7.8692107e-23
4.6779261e+03 7.8869256e-23
4.6885293e+03 7.9046809e-23
4.6991565e+03 7.9224768e-23
4.7098078e+03 7.9403133e-23
4.7204833e+03 7.9581904e-23
4.7311829e+03 7.9761084e-23
4.7419069e+03 7.9940673e-23
4.7526551e+03 8.0120671e-23
4.7634276e+03 8.0301080e-23
4.7742246e+03 8.0481900e-23
4.7850461e+03 8.0663134e-23
4.7958921e+03 8.0844780e-23
4.8067627e+03 8.1026842e-23
4.8176579e+03 8.1209318e-23
4.8285778e+03 8.1392211e-23
4.8395225e+03 8.1575521e-23
4.8504919e+03 8.1759249e-23
4.8614863e+03 8.1943396e-23
4.8725055e+03 8.2127963e-23
4.8835498e+03 8.2312951e-23
4.8946190e+03 8.2498362e-23
4.9057134e+03 8.2684195e-23
4.9168329e+03 8.2870452e-23
4.9279776e+03 8.3057133e-23
4.9391476e+03 8.3244241e-23
4.9503429e+03 8.3431775e-23
4.9615635e+03 8.3619737e-23
4.9728096e+03 8.3808127e-23
4.9840812e+03 8.3996947e-23
4.9953784e+03 8.4186198e-23
5.0067011e+03 8.4375880e-23
5.0180495e+03 8.4565995e-23
5.0294236e+03 8.4756543e-23
5.0408236e+03 8.4947526e-23
5.0522493e+03 8.5138944e-23
5.0637010e+03 8.5330799e-23
5.0751786e+03 8.5523091e-23
5.0866822e+03 8.5715821e-23
5.0982119e+03 8.5908991e-23
5.1097677e+03 8.6102601e-23
5.1213497e+03 8.6296653e-23
5.1329580e+03 8.6491146e-23
5.1445926e+03 8.6686084e-23
5.1562535e+03 8.6881465e-23
5.1679409e+03 8.7077292e-23
5.1796548e+03 8.7273566e-23
5.1913953e+03 8.7470286e-23
5.2031623e+03 8.7667455e-23
5.2149560e+03 8.7865074e-23
5.2267765e+03 8.8063143e-23
5.2386237e+03 8.8261663e-23
5.2504978e+03 8.8460636e-23
5.2623988e+03 8.8660062e-23
5.2743268e+03 8.8859942e-23
5.2862818e+03 8.9060279e-23
5.2982639e+03 8.9261071e-23
5.3102732e+03 8.9462321e-23
5.3223097e+03 8.9664030e-23
5.3343735e+03 8.9866199e-23
5.3464646e+03 9.0068828e-23
5.3585831e+03 9.0271919e-23
5.3707291e+03 9.0475472e-23
5.3829027e+03 9.0679489e-23
5.3951038e+03 9.0883972e-23
5.4073326e+03 9.1088920e-23
5.4195891e+03 9.1294335e-23
5.4318733e+03 9.1500217e-23
5.4441855e+03 9.1706569e-23
5.4565255e+03 9.1913391e-23
5.4688935e+03 9.2120685e-23
5.4812895e+03 9.2328450e-23
5.4937136e+03 9.2536689e-23
5.5061659e+03 9.2745402e-23
5.5186465e+03 9.2954590e-23
5.5311553e+03 9.3164255e-23
5.5436924e+03 9.3374398e-23
5.5562580e+03 9.3585019e-23
5.5688521e+03 9.3796120e-23
5.5814747e+03 9.4007702e-23
5.5941259e+03 9.4219765e-23
5.6068058e+03 9.4432312e-23
5.6195144e+03 9.4645343e-23
5.6322518e+03 9.4858858e-23
5.6450181e+03 9.5072861e-23
5.6578134e+03 9.5287350e-23
5.6706376e+03 9.5502328e-23
5.6834909e+03 9.5717795e-23
5.6963734e+03 9.5933753e-23
5.7092850e+03 9.6150203e-23
5.7222260e+03 9.6367146e-23
5.7351962e+03 9.6584583e-23
5.7481959e+03 9.6802514e-23
5.7612250e+03 9.7020943e-23
5.7742836e+03 9.7239868e-23
5.7873719e+03 9.7459292e-23
5.8004898e+03 9.7679215e-23
5.8136374e+03 9.7899639e-23
5.8268149e+03 9.8120565e-23
5.8400222e+03 9.8341994e-23
5.8532594e+03 9.8563927e-23
5.8665267e+03 9.8786365e-23
5.8798240e+03 9.9009310e-23
5.8931515e+03 9.9232762e-23
5.9065091e+03 9.9456723e-23
5.9198971e+03 9.9681194e-23
5.9333154e+03 9.9906175e-23
5.9467641e+03 1.0013167e-22
5.9602433e+03 1.0035768e-22
5.9737530e+03 1.0058420e-22
5.9872934e+03 1.0081124e-22
6.0008645e+03 1.0103879e-22
6.0144663e+03 1.0126686e-22
6.0280989e+03 1.0149545e-22
6.0417625e+03 1.0172456e-22
6.0554570e+03 1.0195420e-22
6.0691826e+03 1.0218435e-22
6.0829393e+03 1.0241503e-22
6.0967271e+03 1.0264623e-22
6.1105462e+03 1.0287796e-22
6.1243967e+03 1.0311022e-22
6.1382785e+03 1.0334301e-22
6.1521918e+03 1.0357632e-22
6.1661366e+03 1.0381017e-22
6.1801130e+03 1.0404455e-22
6.1941211e+03 1.0427946e-22
6.2081610e+03 1.0451491e-22
6.2222327e+03 1.0475089e-22
6.2363363e+03 1.0498741e-22
6.2504718e+03 1.0522447e-22
6.2646394e+03 1.0546207e-22
6.2788391e+03 1.0570020e-22
6.2930710e+03 1.0593888e-22
6.3073352e+03 1.0617811e-22
6.3216317e+03 1.0641787e-22
6.3359605e+03 1.0665819e-22
6.3503219e+03 1.0689904e-22
6.3647158e+03 1.0714045e-22
6.3791424e+03 1.0738241e-22
6.3936016e+03 1.0762491e-22
6.4080936e+03 1.0786797e-22
6.4226185e+03 1.0811158e-22
6.4371763e+03 1.0835575e-22
6.4517671e+03 1.0860047e-22
6.4663909e+03 1.0884575e-22
6.4810479e+03 1.0909158e-22
6.4957382e+03 1.0933798e-22
6.5104617e+03 1.0958493e-22
6.5252186e+03 1.0983245e-22
6.5400089e+03 1.1008053e-22
6.5548328e+03 1.1032918e-22
6.5696903e+03 1.1057839e-22
6.5845814e+03 1.1082816e-22
6.5995063e+03 1.1107851e-22
6.6144650e+03 1.1132942e-22
6.6294577e+03 1.1158091e-22
6.6444843e+03 1.1183296e-22
6.6595450e+03 1.1208559e-22
6.6746398e+03 1.1233880e-22
6.6897688e+03 1.1259258e-22
6.7049321e+03 1.1284694e-22
6.7201298e+03 1.1310187e-22
6.7353620e+03 1.1335739e-22
6.7506286e+03 1.1361349e-22
6.7659299e+03 1.1387017e-22
6.7812659e+03 1.1412743e-22
6.7966366e+03 1.1438528e-22
6.8120421e+03 1.1464371e-22
6.8274826e+03 1.1490274e-22
6.8429581e+03 1.1516235e-22
6.8584686e+03 1.1542255e-22
6.8740143e+03 1.1568334e-22
6.8895953e+03 1.1594473e-22
6.9052115e+03 1.1620671e-22
6.9208632e+03 1.1646928e-22
6.9365503e+03 1.1673246e-22
6.9522730e+03 1.1699623e-22
6.9680313e+03 1.1726060e-22
6.9838254e+03 1.1752557e-22
6.9996552e+03 1.1779115e-22
7.0155209e+03 1.1805733e-22
7.0314226e+03 1.1832411e-22
7.0473604e+03 1.1859150e-22
7.0633342e+03 1.1885950e-22
7.0793443e+03 1.1912811e-22
7.0953906e+03 1.1939733e-22
7.1114734e+03 1.1966716e-22
7.1275925e+03 1.1993760e-22
7.1437482e+03 1.2020866e-22
7.1599406e+03 1.2048033e-22
7.1761696e+03 1.2075263e-22
7.1924354e+03 1.2102554e-22
7.2087381e+03 1.2129907e-22
7.2250778e+03 1.2157322e-22
7.2414544e+03 1.2184800e-22
7.2578682e+03 1.2212340e-22
7.2743192e+03 1.2239943e-22
7.2908075e+03 1.2267608e-22
7.3073332e+03 1.2295337e-22
7.3238963e+03 1.2323128e-22
7.3404970e+03 1.2350983e-22
7.3571353e+03 1.2378901e-22
7.3738113e+03 1.2406882e-22
7.3905251e+03 1.2434927e-22
7.4072768e+03 1.2463036e-22
7.4240664e+03 1.2491208e-22
7.4408941e+03 1.2519445e-22
7.4577600e+03 1.2547745e-22
7.4746641e+03 1.2576111e-22
7.4916065e+03 1.2604540e-22
7.5085873e+03 1.2633034e-22
7.5256066e+03 1.2661593e-22
7.5426644e+03 1.2690217e-22
7.5597610e+03 1.2718906e-22
7.5768963e+03 1.2747660e-22
7.5940704e+03 1.2776479e-22
7.6112834e+03 1.2805364e-22
7.6285355e+03 1.2834315e-22
7.6458267e+03 1.2863331e-22
7.6631570e+03 1.2892414e-22
7.6805267e+03 1.2921562e-22
7.6979357e+03 1.2950776e-22
7.7153842e+03 1.2980057e-22
7.7328722e+03 1.3009405e-22
7.7503999e+03 1.3038819e-22
7.7679673e+03 1.3068300e-22
7.7855745e+03 1.3097848e-22
7.8032216e+03 1.3127464e-22
7.8209087e+03 1.3157146e-22
7.8386359e+03 1.3186896e-22
7.8564033e+03 1.3216713e-22
7.8742110e+03 1.3246599e-22
7.8920590e+03 1.3276552e-22
7.9099475e+03 1.3306573e-22
7.9278766e+03 1.3336663e-22
7.9458462e+03 1.3366820e-22
7.9638566e+03 1.3397047e-22
7.9819079e+03 1.3427342e-22
8.0000000e+03 1.3457706e-22
8192.00000000 1.3457706e-22
